ds,y
2017-12-15,2053.7916666666665
2017-12-16,2176.9166666666665
2017-12-17,2152.5416666666665
2017-12-18,1987.4999999999998
2017-12-19,1809.9166666666665
2017-12-20,1667.3333333333333
2017-12-21,1610.2916666666665
2017-12-22,1663.4583333333333
2017-12-23,1779.583333333333
2017-12-24,1785.583333333333
2017-12-25,1675.4583333333333
2017-12-26,1539.9583333333335
2017-12-27,1484.8333333333335
2017-12-28,1551.875
2017-12-29,1689.6666666666665
2017-12-30,1880.708333333333
2017-12-31,2017.2083333333333
2018-01-01,2050.25
2018-01-02,2097.708333333333
2018-01-03,2192.25
2018-01-04,2270.25
2018-01-05,2363.666666666666
2018-01-06,2470.708333333333
2018-01-07,2529.0416666666665
2018-01-08,2431.6666666666665
2018-01-09,2322.2916666666665
2018-01-10,2302.708333333333
2018-01-11,2286.083333333333
2018-01-12,2347.0
2018-01-13,2482.4166666666665
2018-01-14,2453.916666666667
2018-01-15,2253.25
2018-01-16,2148.083333333333
2018-01-17,2141.916666666667
2018-01-18,2155.5416666666665
2018-01-19,2232.458333333333
2018-01-20,2360.0416666666665
2018-01-21,2338.9166666666665
2018-01-22,2165.625
2018-01-23,2063.25
2018-01-24,2033.4583333333333
2018-01-25,2000.708333333333
2018-01-26,2035.0416666666665
2018-01-27,2143.583333333333
2018-01-28,2119.958333333333
2018-01-29,1970.958333333333
2018-01-30,1908.875
2018-01-31,1932.0
2018-02-01,1958.4999999999998
2018-02-02,2044.958333333333
2018-02-03,2216.833333333333
2018-02-04,2259.0416666666665
2018-02-05,2139.4166666666665
2018-02-06,2108.583333333333
2018-02-07,2183.25
2018-02-08,2263.208333333333
2018-02-09,2376.958333333333
2018-02-10,2526.0416666666665
2018-02-11,2521.0
2018-02-12,2355.083333333333
2018-02-13,2222.75
2018-02-14,2197.458333333333
2018-02-15,2216.083333333333
2018-02-16,2268.7916666666665
2018-02-17,2387.6666666666665
2018-02-18,2369.5416666666665
2018-02-19,2189.583333333333
2018-02-20,2101.9166666666665
2018-02-21,2122.1666666666665
2018-02-22,2153.6666666666665
2018-02-23,2252.7916666666665
2018-02-24,2388.958333333333
2018-02-25,2455.75
2018-02-26,2397.0416666666665
2018-02-27,2368.333333333333
2018-02-28,2427.0416666666665
2018-03-01,2475.333333333333
2018-03-02,2577.9166666666665
2018-03-03,2756.041666666666
2018-03-04,2802.708333333333
2018-03-05,2686.875
2018-03-06,2686.2916666666665
2018-03-07,2807.375
2018-03-08,2938.541666666666
2018-03-09,3062.291666666666
2018-03-10,3193.375
2018-03-11,3169.7083333333335
2018-03-12,2984.7916666666665
2018-03-13,2953.333333333333
2018-03-14,3050.083333333333
2018-03-15,3106.375
2018-03-16,3164.2916666666665
2018-03-17,3261.333333333333
2018-03-18,3170.4999999999995
2018-03-19,2891.333333333333
2018-03-20,2727.1666666666665
2018-03-21,2715.541666666667
2018-03-22,2715.833333333333
2018-03-23,2760.375
2018-03-24,2824.75
2018-03-25,2680.625
2018-03-26,2390.875
2018-03-27,2208.7916666666665
2018-03-28,2165.1666666666665
2018-03-29,2160.5416666666665
2018-03-30,2220.25
2018-03-31,2334.333333333333
2018-04-01,2290.1666666666665
2018-04-02,2088.625
2018-04-03,1980.7083333333333
2018-04-04,1980.0
2018-04-05,2061.5
2018-04-06,2231.583333333333
2018-04-07,2426.4583333333335
2018-04-08,2544.6666666666665
2018-04-09,2564.208333333333
2018-04-10,2583.125
2018-04-11,2614.9166666666665
2018-04-12,2666.7916666666665
2018-04-13,2792.125
2018-04-14,2981.333333333333
2018-04-15,3085.875
2018-04-16,3099.25
2018-04-17,3106.0
2018-04-18,3106.0
2018-04-19,3106.0
2018-04-20,3106.0
2018-04-21,3106.0
2018-04-22,3106.0
2018-04-23,3106.0
2018-04-24,3106.0
2018-04-25,3106.0
2018-04-26,3106.0
2018-04-27,3106.0
2018-04-28,3106.0
2018-04-29,3106.0
2018-04-30,3106.0
2018-05-01,3106.0
2018-05-02,3106.0
2018-05-03,3106.0
2018-05-04,3106.0
2018-05-05,3106.0
2018-05-06,3106.0
2018-05-07,3106.0
2018-05-08,3138.541666666667
2018-05-09,3209.25
2018-05-10,3278.375
2018-05-11,3313.291666666666
2018-05-12,3315.416666666666
2018-05-13,3236.833333333333
2018-05-14,3075.375
2018-05-15,2917.7916666666665
2018-05-16,2893.3749999999995
2018-05-17,2977.5416666666665
2018-05-18,3058.375
2018-05-19,3130.875
2018-05-20,3062.0
2018-05-21,2853.75
2018-05-22,2768.416666666667
2018-05-23,2844.458333333333
2018-05-24,2965.0416666666665
2018-05-25,3145.458333333333
2018-05-26,3373.1666666666665
2018-05-27,3497.1666666666665
2018-05-28,3374.0
2018-05-29,3270.4166666666665
2018-05-30,3288.7916666666665
2018-05-31,3294.916666666666
2018-06-01,3412.5416666666665
2018-06-02,3623.625
2018-06-03,3603.7916666666665
2018-06-04,3337.958333333333
2018-06-05,3181.083333333333
2018-06-06,3166.5
2018-06-07,3170.4166666666665
2018-06-08,3253.333333333333
2018-06-09,3423.625
2018-06-10,3371.75
2018-06-11,3112.041666666667
2018-06-12,3006.2083333333335
2018-06-13,3024.2916666666665
2018-06-14,3044.333333333333
2018-06-15,3162.1249999999995
2018-06-16,3387.0
2018-06-17,3407.1666666666665
2018-06-18,3201.458333333333
2018-06-19,3138.1666666666665
2018-06-20,3240.833333333333
2018-06-21,3347.791666666666
2018-06-22,3514.583333333333
2018-06-23,3759.5416666666665
2018-06-24,3755.0
2018-06-25,3500.125
2018-06-26,3250.458333333333
2018-06-27,3128.708333333333
2018-06-28,3111.333333333333
2018-06-29,3168.25
2018-06-30,3308.083333333333
2018-07-01,3221.9583333333335
2018-07-02,2909.625
2018-07-03,2714.333333333333
2018-07-04,2637.0
2018-07-05,2555.7916666666665
2018-07-06,2597.458333333333
2018-07-07,2775.25
2018-07-08,2875.125
2018-07-09,2758.375
2018-07-10,2637.208333333333
2018-07-11,2626.875
2018-07-12,2637.25
2018-07-13,2743.541666666667
2018-07-14,2913.0833333333335
2018-07-15,2899.833333333333
2018-07-16,2717.708333333333
2018-07-17,2645.2916666666665
2018-07-18,2652.958333333333
2018-07-19,2646.625
2018-07-20,2722.375
2018-07-21,2871.625
2018-07-22,2855.4166666666665
2018-07-23,2664.6666666666665
2018-07-24,2558.708333333333
2018-07-25,2555.75
2018-07-26,2571.708333333333
2018-07-27,2666.5416666666665
2018-07-28,2839.833333333333
2018-07-29,2834.0416666666665
2018-07-30,2653.0
2018-07-31,2479.75
2018-08-01,2425.1666666666665
2018-08-02,2489.5
2018-08-03,2597.25
2018-08-04,2756.916666666667
2018-08-05,2751.9583333333335
2018-08-06,2562.5
2018-08-07,2461.9166666666665
2018-08-08,2464.5833333333335
2018-08-09,2463.5416666666665
2018-08-10,2554.375
2018-08-11,2724.25
2018-08-12,2798.9166666666665
2018-08-13,2669.875
2018-08-14,2547.916666666666
2018-08-15,2558.6666666666665
2018-08-16,2570.083333333333
2018-08-17,2654.25
2018-08-18,2801.6666666666665
2018-08-19,2779.1666666666665
2018-08-20,2590.2916666666665
2018-08-21,2502.875
2018-08-22,2508.083333333333
2018-08-23,2513.625
2018-08-24,2603.833333333333
2018-08-25,2763.083333333333
2018-08-26,2734.5
2018-08-27,2524.875
2018-08-28,2335.833333333333
2018-08-29,2264.625
2018-08-30,2317.5416666666665
2018-08-31,2447.125
2018-09-01,2635.958333333333
2018-09-02,2645.333333333333
2018-09-03,2464.6666666666665
2018-09-04,2377.5
2018-09-05,2388.2916666666665
2018-09-06,2395.1666666666665
2018-09-07,2462.75
2018-09-08,2585.208333333333
2018-09-09,2639.208333333333
2018-09-10,2517.375
2018-09-11,2380.375
2018-09-12,2327.125
2018-09-13,2280.333333333333
2018-09-14,2328.458333333333
2018-09-15,2462.5416666666665
2018-09-16,2435.75
2018-09-17,2237.458333333333
2018-09-18,2141.1666666666665
2018-09-19,2160.458333333333
2018-09-20,2194.5416666666665
2018-09-21,2287.0416666666665
2018-09-22,2443.6666666666665
2018-09-23,2442.625
2018-09-24,2281.125
2018-09-25,2204.083333333333
2018-09-26,2221.1666666666665
2018-09-27,2256.458333333333
2018-09-28,2356.625
2018-09-29,2514.0
2018-09-30,2506.833333333333
2018-10-01,2334.7916666666665
2018-10-02,2164.333333333333
2018-10-03,2093.375
2018-10-04,2099.958333333333
2018-10-05,2178.958333333333
2018-10-06,2346.875
2018-10-07,2354.958333333333
2018-10-08,2177.9166666666665
2018-10-09,2075.875
2018-10-10,2073.416666666667
2018-10-11,2086.6666666666665
2018-10-12,2173.7916666666665
2018-10-13,2331.9166666666665
2018-10-14,2433.875
2018-10-15,2361.958333333333
2018-10-16,2300.708333333333
2018-10-17,2331.833333333333
2018-10-18,2348.0
2018-10-19,2435.333333333333
2018-10-20,2587.708333333333
2018-10-21,2578.958333333333
2018-10-22,2410.0416666666665
2018-10-23,2324.458333333333
2018-10-24,2328.458333333333
2018-10-25,2325.5416666666665
2018-10-26,2385.25
2018-10-27,2534.1666666666665
2018-10-28,2533.1666666666665
2018-10-29,2360.833333333333
2018-10-30,2288.0416666666665
2018-10-31,2329.875
2018-11-01,2375.25
2018-11-02,2463.5416666666665
2018-11-03,2603.7916666666665
2018-11-04,2601.291666666667
2018-11-05,2441.583333333333
2018-11-06,2389.0416666666665
2018-11-07,2492.208333333333
2018-11-08,2565.666666666666
2018-11-09,2627.4166666666665
2018-11-10,2753.3749999999995
2018-11-11,2709.2916666666665
2018-11-12,2486.7916666666665
2018-11-13,2355.125
