ds,y
2016-10-10,74.33333333333333
2016-10-11,64.375
2016-10-12,71.875
2016-10-13,83.45833333333333
2016-10-14,95.25
2016-10-15,112.20833333333331
2016-10-16,123.41666666666666
2016-10-17,123.75
2016-10-18,132.41666666666666
2016-10-19,143.33333333333331
2016-10-20,145.16666666666666
2016-10-21,152.54166666666666
2016-10-22,163.08333333333331
2016-10-23,164.83333333333334
2016-10-24,155.54166666666666
2016-10-25,153.95833333333331
2016-10-26,172.08333333333331
2016-10-27,187.91666666666669
2016-10-28,199.41666666666669
2016-10-29,213.70833333333331
2016-10-30,211.41666666666666
2016-10-31,191.58333333333331
2016-11-01,183.41666666666666
2016-11-02,183.41666666666666
2016-11-03,179.125
2016-11-04,179.0
2016-11-05,178.91666666666666
2016-11-06,166.08333333333331
2016-11-07,135.5
2016-11-08,104.625
2016-11-09,85.04166666666666
2016-11-10,72.0
2016-11-11,63.041666666666664
2016-11-12,61.04166666666666
2016-11-13,54.666666666666664
2016-11-14,40.875
2016-11-15,40.166666666666664
2016-11-16,52.91666666666666
2016-11-17,65.66666666666666
2016-11-18,73.5
2016-11-19,76.95833333333333
2016-11-20,75.25
2016-11-21,74.83333333333333
2016-11-23,81.0
2016-11-24,87.20833333333333
2016-11-25,92.79166666666666
2016-11-26,101.04166666666666
2016-11-27,106.29166666666666
2016-11-28,99.99999999999999
2016-11-29,85.04166666666666
2016-11-30,74.83333333333333
2016-12-01,70.625
2016-12-02,70.08333333333334
2016-12-03,72.41666666666666
2016-12-04,70.625
2016-12-05,62.04166666666667
2016-12-06,55.416666666666664
2016-12-07,51.79166666666667
2016-12-08,48.20833333333333
2016-12-09,53.541666666666664
2016-12-10,62.45833333333333
2016-12-11,63.58333333333333
2016-12-12,59.49999999999999
2016-12-13,56.33333333333333
2016-12-14,58.45833333333333
2016-12-15,64.66666666666666
2016-12-16,68.95833333333333
2016-12-17,71.25
2016-12-18,72.95833333333333
2016-12-19,71.29166666666666
2016-12-20,65.125
2016-12-21,55.45833333333333
2016-12-22,63.75
2016-12-23,81.37499999999999
2016-12-24,88.33333333333333
2016-12-25,96.04166666666667
2016-12-26,95.875
2016-12-27,87.25
2016-12-28,92.83333333333333
2016-12-29,118.33333333333333
2016-12-30,138.33333333333331
2016-12-31,152.16666666666666
2017-01-01,162.08333333333331
2017-01-02,161.45833333333331
2017-01-03,148.25
2017-01-04,133.45833333333331
2017-01-05,130.54166666666666
2017-01-06,130.875
2017-01-07,136.25
2017-01-08,140.875
2017-01-09,131.83333333333331
2017-01-10,109.20833333333333
2017-01-11,107.375
2017-01-12,123.95833333333333
2017-01-13,157.54166666666666
2017-01-14,190.04166666666666
2017-01-15,191.70833333333331
2017-01-16,189.04166666666663
2017-01-17,205.70833333333331
2017-01-18,221.70833333333331
2017-01-19,226.41666666666666
2017-01-20,236.58333333333331
2017-01-21,243.79166666666663
2017-01-22,244.12499999999997
2017-01-23,226.12499999999997
2017-01-24,204.95833333333331
2017-01-25,174.625
2017-01-26,149.125
2017-01-28,147.20833333333331
2017-01-29,145.75
2017-01-30,125.95833333333331
2017-01-31,142.70833333333331
2017-02-01,193.83333333333331
2017-02-02,219.25
2017-02-03,235.04166666666666
2017-02-04,240.125
2017-02-05,237.95833333333331
2017-02-06,226.83333333333331
2017-02-07,226.79166666666663
2017-02-08,240.62499999999997
2017-02-09,260.66666666666663
2017-02-10,282.9583333333333
2017-02-11,292.25
2017-02-12,255.79166666666666
2017-02-13,191.33333333333331
2017-02-14,151.0
2017-02-15,129.25
2017-02-16,125.20833333333334
2017-02-17,130.5
2017-02-18,139.20833333333334
2017-02-19,134.41666666666666
2017-02-20,115.83333333333331
2017-02-21,97.66666666666666
2017-02-22,84.33333333333333
2017-02-23,84.91666666666666
2017-02-24,96.20833333333333
2017-02-25,115.875
2017-02-26,144.79166666666666
2017-02-27,160.20833333333331
2017-02-28,154.5
2017-03-01,151.91666666666666
2017-03-02,168.66666666666669
2017-03-03,200.20833333333331
2017-03-06,228.70833333333334
2017-03-11,239.66666666666666
2017-03-12,242.45833333333331
2017-03-13,241.20833333333331
2017-03-14,235.375
2017-03-15,226.29166666666666
2017-03-16,218.33333333333331
2017-03-17,234.375
2017-03-18,261.91666666666663
2017-03-19,270.8333333333333
2017-03-20,245.625
2017-03-21,226.04166666666663
2017-03-22,233.79166666666666
2017-03-23,246.66666666666663
2017-03-24,252.33333333333331
2017-03-25,268.625
2017-03-26,304.125
2017-03-27,320.0
2017-03-28,325.75
2017-03-29,339.54166666666663
2017-03-30,357.25
2017-03-31,373.875
2017-04-01,382.66666666666663
2017-04-02,370.54166666666663
2017-04-03,337.54166666666663
2017-04-04,317.0
2017-04-05,324.41666666666663
2017-04-06,321.04166666666663
2017-04-07,282.5
2017-04-08,257.875
2017-04-09,232.54166666666666
2017-04-10,185.74999999999997
2017-04-11,144.16666666666666
2017-04-12,123.91666666666666
2017-04-13,127.625
2017-04-14,136.625
2017-04-15,148.20833333333331
2017-04-16,150.54166666666666
2017-04-17,129.33333333333331
2017-04-18,112.79166666666666
2017-04-19,113.41666666666666
2017-04-20,127.54166666666666
2017-04-21,147.79166666666666
2017-04-22,163.875
2017-04-23,176.99999999999997
2017-04-24,175.24999999999997
2017-04-25,171.5
2017-04-26,169.0
2017-04-27,173.41666666666669
2017-04-28,183.625
2017-04-29,194.5
2017-04-30,203.5
2017-05-01,200.75
2017-05-02,193.16666666666666
2017-05-03,186.95833333333334
2017-05-04,184.66666666666669
2017-05-05,180.25
